timestamp,query_type,hit,latency_ms,zone,cache_key
1777495926217,q5,1,26,Z3,N/A
1777495926217,q1,1,26,Z3,N/A
1777495926218,q1,1,26,Z1,N/A
1777495926218,q5,1,27,Z3,N/A
1777495926219,q2,1,27,Z1,N/A
1777495926220,q4,0,10,Z2,N/A
1777495926220,q2,1,26,Z2,N/A
1777495926221,q4,1,25,Z3,N/A
1777495926222,q4,0,27,Z2,N/A
1777495927195,q3,1,1,Z1,N/A
1777495927197,q5,1,2,Z1,N/A
1777495927198,q2,1,2,Z3,N/A
1777495927198,q5,1,2,Z2,N/A
1777495927199,q3,1,2,Z3,N/A
1777495927199,q3,1,2,Z1,N/A
1777495927200,q3,1,3,Z2,N/A
1777495927200,q3,1,3,Z2,N/A
1777495927201,q3,1,11,Z1,N/A
1777495927201,q5,1,11,Z1,N/A
1777495927202,q2,1,12,Z3,N/A
1777495927202,q5,1,11,Z2,N/A
1777495927203,q3,1,12,Z3,N/A
1777495927204,q3,1,13,Z1,N/A
1777495927205,q3,0,9,Z5,N/A
1777495927205,q3,1,13,Z2,N/A
1777495927206,q4,0,10,Z1,N/A
1777495927206,q3,1,14,Z2,N/A
1777495927207,q3,0,15,Z5,N/A
1777495927207,q4,0,15,Z1,N/A
1777495928210,q4,1,4,Z2,N/A
1777495928212,q2,1,4,Z5,N/A
1777495928214,q3,1,5,Z1,N/A
1777495928215,q4,1,6,Z3,N/A
1777495928216,q4,1,24,Z2,N/A
1777495928216,q5,1,10,Z2,N/A
1777495928217,q1,1,5,Z3,N/A
1777495928217,q1,1,4,Z1,N/A
1777495928218,q2,1,25,Z5,N/A
1777495928219,q3,1,24,Z1,N/A
1777495928220,q4,1,24,Z3,N/A
1777495928221,q5,1,25,Z2,N/A
1777495928222,q1,1,25,Z3,N/A
1777495928223,q1,1,25,Z1,N/A
1777495928224,q2,0,23,Z2,N/A
1777495928225,q4,0,22,Z4,N/A
1777495928225,q3,0,13,Z3,N/A
1777495928226,q2,0,36,Z2,N/A
1777495928226,q4,0,34,Z4,N/A
1777495928227,q3,0,30,Z3,N/A
1777495929211,q5,1,4,Z1,N/A
1777495929213,q4,1,5,Z1,N/A
1777495929215,q5,1,6,Z5,N/A
1777495929216,q3,1,6,Z2,N/A
1777495929217,q5,1,22,Z1,N/A
1777495929217,q3,1,4,Z1,N/A
1777495929218,q1,1,4,Z1,N/A
1777495929219,q4,1,24,Z1,N/A
1777495929220,q5,1,23,Z5,N/A
1777495929220,q3,1,23,Z2,N/A
1777495929221,q4,0,19,Z2,N/A
1777495929222,q3,1,22,Z1,N/A
1777495929222,q1,1,23,Z1,N/A
1777495929223,q4,0,32,Z2,N/A
1777495929226,q4,0,24,Z2,N/A
1777495929228,q2,0,25,Z4,N/A
1777495929229,q4,0,34,Z2,N/A
1777495929229,q2,0,35,Z4,N/A
1777495929230,q4,0,26,Z1,N/A
1777495929232,q4,0,34,Z1,N/A
1777495930210,q2,1,3,Z2,N/A
1777495930212,q1,1,3,Z3,N/A
1777495930214,q1,1,4,Z2,N/A
1777495930216,q3,1,5,Z3,N/A
1777495930217,q4,1,5,Z2,N/A
1777495930219,q2,1,23,Z2,N/A
1777495930221,q3,1,4,Z2,N/A
1777495930223,q5,1,4,Z1,N/A
1777495930225,q1,1,26,Z3,N/A
1777495930227,q1,1,28,Z2,N/A
1777495930229,q2,0,22,Z3,N/A
1777495930230,q3,1,30,Z3,N/A
1777495930231,q4,1,35,Z2,N/A
1777495930233,q4,0,30,Z1,N/A
1777495930236,q2,0,39,Z3,N/A
1777495930237,q3,0,33,Z3,N/A
1777495930238,q4,0,41,Z1,N/A
1777495930239,q3,1,34,Z2,N/A
1777495930240,q5,1,35,Z1,N/A
1777495930241,q3,0,42,Z3,N/A
1777495931200,q5,1,2,Z1,N/A
1777495931204,q1,1,1,Z2,N/A
1777495931204,q5,1,2,Z1,N/A
1777495931205,q3,1,2,Z2,N/A
1777495931205,q4,1,2,Z3,N/A
1777495931206,q1,1,2,Z3,N/A
1777495931207,q5,1,13,Z1,N/A
1777495931207,q1,1,12,Z2,N/A
1777495931208,q5,1,12,Z1,N/A
1777495931208,q3,1,11,Z2,N/A
1777495931209,q4,1,12,Z3,N/A
1777495931209,q1,1,3,Z2,N/A
1777495931210,q1,1,12,Z3,N/A
1777495931210,q2,1,3,Z2,N/A
1777495931211,q3,1,3,Z1,N/A
1777495931211,q1,1,13,Z2,N/A
1777495931211,q1,1,3,Z2,N/A
1777495931212,q2,1,14,Z2,N/A
1777495931212,q3,1,13,Z1,N/A
1777495931213,q1,1,14,Z2,N/A
1777495932199,q3,1,1,Z3,N/A
1777495932199,q4,1,2,Z2,N/A
1777495932200,q2,1,2,Z1,N/A
1777495932201,q3,1,2,Z2,N/A
1777495932202,q1,1,2,Z2,N/A
1777495932203,q2,1,2,Z4,N/A
1777495932204,q4,0,6,Z2,N/A
1777495932205,q3,1,7,Z3,N/A
1777495932205,q4,1,8,Z2,N/A
1777495932206,q2,1,9,Z1,N/A
1777495932207,q3,1,9,Z2,N/A
1777495932208,q1,1,10,Z2,N/A
1777495932209,q2,1,11,Z4,N/A
1777495932210,q4,0,11,Z3,N/A
1777495932210,q4,0,14,Z2,N/A
1777495932212,q4,0,18,Z3,N/A
1777495932214,q4,0,17,Z3,N/A
1777495932217,q4,0,22,Z3,N/A
1777495932217,q1,0,20,Z3,N/A
1777495932219,q1,0,24,Z3,N/A
1777495933200,q1,1,2,Z1,N/A
1777495933201,q3,1,2,Z3,N/A
1777495933201,q1,1,1,Z3,N/A
1777495933202,q1,1,2,Z3,N/A
1777495933202,q1,1,2,Z2,N/A
1777495933203,q2,1,3,Z3,N/A
1777495933204,q3,0,6,Z2,N/A
1777495933205,q1,1,8,Z1,N/A
1777495933206,q3,1,10,Z3,N/A
1777495933207,q1,1,11,Z3,N/A
1777495933208,q1,1,12,Z3,N/A
1777495933209,q1,0,9,Z4,N/A
1777495933210,q1,1,12,Z2,N/A
1777495933210,q2,1,13,Z3,N/A
1777495933211,q3,0,16,Z2,N/A
1777495933212,q1,0,17,Z4,N/A
1777495933212,q4,0,14,Z3,N/A
1777495933215,q4,0,20,Z3,N/A
1777495933215,q4,0,18,Z4,N/A
1777495933218,q4,0,23,Z4,N/A
1777495934210,q3,1,2,Z1,N/A
1777495934217,q1,1,6,Z1,N/A
1777495934219,q3,1,6,Z4,N/A
1777495934221,q5,1,7,Z2,N/A
1777495934223,q3,1,8,Z1,N/A
1777495934225,q3,1,26,Z1,N/A
1777495934227,q2,1,10,Z1,N/A
1777495934230,q1,1,10,Z1,N/A
1777495934232,q1,1,32,Z1,N/A
1777495934234,q1,1,11,Z1,N/A
1777495934236,q5,1,12,Z2,N/A
1777495934240,q3,1,33,Z4,N/A
1777495934242,q2,1,36,Z1,N/A
1777495934243,q5,1,34,Z2,N/A
1777495934244,q3,1,35,Z1,N/A
1777495934245,q4,0,30,Z3,N/A
1777495934246,q1,1,36,Z1,N/A
1777495934247,q1,1,38,Z1,N/A
1777495934247,q5,1,40,Z2,N/A
1777495934248,q4,0,48,Z3,N/A
1777495935211,q5,1,3,Z5,N/A
1777495935217,q2,1,6,Z1,N/A
1777495935219,q4,1,7,Z4,N/A
1777495935220,q1,1,6,Z3,N/A
1777495935222,q3,1,7,Z1,N/A
1777495935223,q5,1,26,Z5,N/A
1777495935225,q3,1,8,Z1,N/A
1777495935227,q1,1,8,Z2,N/A
1777495935228,q1,1,10,Z2,N/A
1777495935230,q4,1,30,Z4,N/A
1777495935232,q2,1,29,Z1,N/A
1777495935234,q1,1,31,Z3,N/A
1777495935238,q3,1,32,Z1,N/A
1777495935240,q3,1,31,Z1,N/A
1777495935241,q1,1,32,Z2,N/A
1777495935242,q1,0,27,Z2,N/A
1777495935243,q1,1,33,Z2,N/A
1777495935245,q1,0,26,Z5,N/A
1777495935246,q1,0,45,Z2,N/A
1777495935248,q1,0,44,Z5,N/A
1777495936207,q4,1,3,Z2,N/A
1777495936208,q5,1,3,Z1,N/A
1777495936210,q3,1,4,Z3,N/A
1777495936211,q4,1,4,Z5,N/A
1777495936212,q3,1,5,Z4,N/A
1777495936214,q1,1,4,Z3,N/A
1777495936216,q5,1,4,Z1,N/A
1777495936217,q4,1,15,Z2,N/A
1777495936219,q1,1,8,Z1,N/A
1777495936220,q5,1,16,Z1,N/A
1777495936221,q3,1,17,Z3,N/A
1777495936222,q4,1,19,Z5,N/A
1777495936223,q5,1,22,Z1,N/A
1777495936224,q1,0,20,Z2,N/A
1777495936225,q1,1,23,Z1,N/A
1777495936225,q3,1,20,Z4,N/A
1777495936226,q4,0,18,Z2,N/A
1777495936227,q1,1,21,Z3,N/A
1777495936228,q1,0,29,Z2,N/A
1777495936230,q4,0,33,Z2,N/A
1777495937199,q3,1,1,Z1,N/A
1777495937202,q2,1,2,Z2,N/A
1777495937202,q5,1,2,Z1,N/A
1777495937204,q3,1,2,Z1,N/A
1777495937205,q5,1,2,Z3,N/A
1777495937205,q3,1,3,Z2,N/A
1777495937206,q2,1,3,Z1,N/A
1777495937207,q3,1,9,Z1,N/A
1777495937207,q2,1,8,Z2,N/A
1777495937208,q5,1,9,Z1,N/A
1777495937209,q3,1,10,Z1,N/A
1777495937209,q5,1,10,Z3,N/A
1777495937210,q2,1,12,Z1,N/A
1777495937210,q3,1,11,Z2,N/A
1777495937211,q4,0,10,Z2,N/A
1777495937212,q4,0,13,Z4,N/A
1777495937213,q4,0,17,Z2,N/A
1777495937214,q4,0,18,Z4,N/A
1777495937216,q2,0,17,Z3,N/A
1777495937218,q2,0,21,Z3,N/A
1777495938208,q5,1,3,Z3,N/A
1777495938209,q1,1,4,Z1,N/A
1777495938210,q5,1,4,Z2,N/A
1777495938212,q5,1,16,Z3,N/A
1777495938213,q5,1,8,Z1,N/A
1777495938214,q1,1,3,Z1,N/A
1777495938215,q1,1,3,Z2,N/A
1777495938216,q1,1,17,Z1,N/A
1777495938217,q5,1,17,Z2,N/A
1777495938218,q5,1,18,Z1,N/A
1777495938219,q1,1,18,Z1,N/A
1777495938219,q4,0,16,Z5,N/A
1777495938220,q1,1,19,Z2,N/A
1777495938221,q3,0,18,Z5,N/A
1777495938223,q4,0,27,Z5,N/A
1777495938224,q3,0,27,Z5,N/A
1777495938225,q4,0,23,Z1,N/A
1777495938227,q4,0,30,Z1,N/A
1777495938230,q4,0,27,Z3,N/A
1777495938232,q4,0,34,Z3,N/A
1777495939215,q2,1,3,Z1,N/A
1777495939217,q2,1,3,Z4,N/A
1777495939219,q1,1,5,Z3,N/A
1777495939220,q3,1,5,Z2,N/A
1777495939222,q2,1,5,Z2,N/A
1777495939223,q4,1,6,Z2,N/A
1777495939225,q2,1,25,Z1,N/A
1777495939226,q3,1,12,Z4,N/A
1777495939227,q2,1,29,Z4,N/A
1777495939228,q1,1,29,Z3,N/A
1777495939233,q3,1,34,Z2,N/A
1777495939234,q2,1,34,Z2,N/A
1777495939235,q4,1,34,Z2,N/A
1777495939236,q4,0,28,Z4,N/A
1777495939237,q3,1,34,Z4,N/A
1777495939237,q4,0,19,Z1,N/A
1777495939238,q2,0,18,Z1,N/A
1777495939239,q4,0,37,Z4,N/A
1777495939239,q4,0,36,Z1,N/A
1777495939240,q2,0,38,Z1,N/A
1777495940203,q2,1,1,Z1,N/A
1777495940204,q4,1,1,Z1,N/A
1777495940205,q2,1,2,Z2,N/A
1777495940206,q1,1,2,Z1,N/A
1777495940206,q4,1,2,Z2,N/A
1777495940207,q2,1,2,Z2,N/A
1777495940208,q2,1,2,Z3,N/A
1777495940209,q2,1,10,Z1,N/A
1777495940210,q4,1,10,Z1,N/A
1777495940211,q2,1,11,Z2,N/A
1777495940211,q1,1,12,Z1,N/A
1777495940212,q4,1,12,Z2,N/A
1777495940213,q2,1,13,Z2,N/A
1777495940214,q5,1,3,Z2,N/A
1777495940215,q4,0,11,Z3,N/A
1777495940216,q2,1,14,Z3,N/A
1777495940217,q2,1,1,Z3,N/A
1777495940218,q5,1,17,Z2,N/A
1777495940218,q4,0,20,Z3,N/A
1777495940220,q2,1,21,Z3,N/A
1777495941218,q1,1,6,Z1,N/A
1777495941220,q5,1,6,Z2,N/A
1777495941223,q1,1,6,Z3,N/A
1777495941225,q1,1,7,Z3,N/A
1777495941227,q3,1,8,Z2,N/A
1777495941230,q1,1,7,Z3,N/A
1777495941232,q3,1,9,Z2,N/A
1777495941234,q1,1,25,Z1,N/A
1777495941236,q1,0,20,Z4,N/A
1777495941238,q5,1,29,Z2,N/A
1777495941239,q2,0,25,Z5,N/A
1777495941241,q1,1,30,Z3,N/A
1777495941242,q1,1,33,Z3,N/A
1777495941243,q3,1,37,Z2,N/A
1777495941244,q4,0,33,Z1,N/A
1777495941246,q1,1,37,Z3,N/A
1777495941247,q3,1,38,Z2,N/A
1777495941247,q4,0,47,Z1,N/A
1777495941248,q1,0,46,Z4,N/A
1777495941248,q2,0,47,Z5,N/A
1777495942219,q1,1,5,Z1,N/A
1777495942221,q5,1,5,Z1,N/A
1777495942225,q3,1,6,Z1,N/A
1777495942227,q3,1,7,Z2,N/A
1777495942230,q2,1,7,Z4,N/A
1777495942232,q5,1,8,Z1,N/A
1777495942234,q3,1,9,Z3,N/A
1777495942236,q1,0,22,Z1,N/A
1777495942237,q3,1,10,Z2,N/A
1777495942239,q1,1,27,Z1,N/A
1777495942240,q4,0,20,Z1,N/A
1777495942241,q5,1,31,Z1,N/A
1777495942242,q3,1,33,Z1,N/A
1777495942243,q1,0,42,Z1,N/A
1777495942245,q3,1,34,Z2,N/A
1777495942246,q2,1,35,Z4,N/A
1777495942247,q5,1,36,Z1,N/A
1777495942248,q4,0,48,Z1,N/A
1777495942249,q3,1,37,Z3,N/A
1777495942250,q3,1,40,Z2,N/A
1777495943219,q2,1,4,Z4,N/A
1777495943221,q5,1,4,Z1,N/A
1777495943223,q4,1,5,Z2,N/A
1777495943225,q5,1,5,Z5,N/A
1777495943227,q1,1,6,Z1,N/A
1777495943229,q1,1,6,Z1,N/A
1777495943233,q1,0,22,Z4,N/A
1777495943235,q2,1,24,Z4,N/A
1777495943238,q3,1,10,Z2,N/A
1777495943240,q1,1,11,Z4,N/A
1777495943242,q5,1,27,Z1,N/A
1777495943243,q4,1,29,Z2,N/A
1777495943244,q4,0,28,Z1,N/A
1777495943245,q1,0,37,Z4,N/A
1777495943246,q5,1,30,Z5,N/A
1777495943247,q1,1,31,Z1,N/A
1777495943248,q1,1,34,Z1,N/A
1777495943250,q3,1,37,Z2,N/A
1777495943250,q4,0,42,Z1,N/A
1777495943251,q1,1,38,Z4,N/A
1777495944219,q5,1,5,Z4,N/A
1777495944221,q1,1,5,Z1,N/A
1777495944223,q5,1,6,Z1,N/A
1777495944225,q4,1,7,Z2,N/A
1777495944227,q5,1,9,Z1,N/A
1777495944229,q5,1,9,Z1,N/A
1777495944231,q5,1,24,Z4,N/A
1777495944233,q1,1,25,Z1,N/A
1777495944235,q5,1,26,Z1,N/A
1777495944237,q4,1,28,Z2,N/A
1777495944239,q5,1,29,Z1,N/A
1777495944241,q4,0,27,Z1,N/A
1777495944242,q5,1,31,Z1,N/A
1777495944249,q4,0,49,Z1,N/A
1777495944254,q4,0,42,Z1,N/A
1777495944255,q4,0,43,Z5,N/A
1777495944256,q1,0,43,Z4,N/A
1777495944259,q4,0,59,Z1,N/A
1777495944260,q4,0,59,Z5,N/A
1777495944260,q1,0,56,Z4,N/A
1777495945219,q1,1,4,Z4,N/A
1777495945221,q3,1,4,Z2,N/A
1777495945223,q3,1,5,Z2,N/A
1777495945225,q5,1,5,Z2,N/A
1777495945227,q5,1,6,Z1,N/A
1777495945229,q3,1,6,Z2,N/A
1777495945231,q3,1,7,Z2,N/A
1777495945233,q1,0,18,Z4,N/A
1777495945235,q1,1,9,Z3,N/A
1777495945237,q1,1,25,Z4,N/A
1777495945239,q3,1,26,Z2,N/A
1777495945240,q3,1,28,Z2,N/A
1777495945241,q5,1,30,Z2,N/A
1777495945243,q5,1,32,Z1,N/A
1777495945244,q3,1,33,Z2,N/A
1777495945245,q4,0,30,Z1,N/A
1777495945246,q3,1,38,Z2,N/A
1777495945247,q1,0,43,Z4,N/A
1777495945249,q1,1,40,Z3,N/A
1777495945249,q4,0,42,Z1,N/A
1777495946219,q2,1,3,Z3,N/A
1777495946221,q5,1,4,Z4,N/A
1777495946223,q2,1,5,Z2,N/A
1777495946226,q1,1,5,Z3,N/A
1777495946228,q1,1,6,Z2,N/A
1777495946230,q1,1,8,Z2,N/A
1777495946232,q3,1,2,Z2,N/A
1777495946234,q2,1,26,Z3,N/A
1777495946237,q5,1,27,Z4,N/A
1777495946238,q2,1,27,Z2,N/A
1777495946239,q1,1,28,Z3,N/A
1777495946241,q1,0,24,Z3,N/A
1777495946242,q1,1,29,Z2,N/A
1777495946244,q1,0,42,Z3,N/A
1777495946246,q1,1,31,Z2,N/A
1777495946247,q4,0,28,Z2,N/A
1777495946248,q3,1,32,Z2,N/A
1777495946248,q1,0,30,Z5,N/A
1777495946249,q4,0,45,Z2,N/A
1777495946251,q1,0,46,Z5,N/A
1777495947219,q2,1,4,Z2,N/A
1777495947221,q1,1,4,Z5,N/A
1777495947223,q1,1,4,Z3,N/A
1777495947225,q5,1,4,Z2,N/A
1777495947226,q4,1,4,Z3,N/A
1777495947228,q5,1,5,Z3,N/A
1777495947231,q5,1,5,Z2,N/A
1777495947232,q2,1,23,Z2,N/A
1777495947234,q5,1,9,Z1,N/A
1777495947235,q4,1,5,Z2,N/A
1777495947236,q1,1,27,Z5,N/A
1777495947237,q4,1,32,Z3,N/A
1777495947238,q1,1,29,Z3,N/A
1777495947240,q5,1,30,Z2,N/A
1777495947241,q5,1,32,Z3,N/A
1777495947242,q5,1,32,Z2,N/A
1777495947243,q5,1,33,Z1,N/A
1777495947244,q3,1,5,Z1,N/A
1777495947245,q4,1,34,Z2,N/A
1777495947246,q3,1,38,Z1,N/A
1777495948221,q4,1,5,Z1,N/A
1777495948223,q4,1,5,Z3,N/A
1777495948225,q3,1,5,Z3,N/A
1777495948227,q2,1,4,Z1,N/A
1777495948228,q1,1,5,Z3,N/A
1777495948230,q3,1,6,Z1,N/A
1777495948231,q4,1,23,Z1,N/A
1777495948233,q1,1,11,Z2,N/A
1777495948234,q2,1,4,Z1,N/A
1777495948235,q2,1,5,Z1,N/A
1777495948236,q4,1,28,Z3,N/A
1777495948237,q3,1,29,Z3,N/A
1777495948239,q2,1,30,Z1,N/A
1777495948240,q1,1,30,Z3,N/A
1777495948240,q3,1,31,Z1,N/A
1777495948241,q1,1,32,Z2,N/A
1777495948242,q2,0,26,Z4,N/A
1777495948242,q2,1,33,Z1,N/A
1777495948243,q2,1,33,Z1,N/A
1777495948245,q2,0,39,Z4,N/A
1777495949226,q2,1,5,Z2,N/A
1777495949228,q2,1,5,Z3,N/A
1777495949229,q4,1,6,Z3,N/A
1777495949231,q4,1,6,Z2,N/A
1777495949233,q1,1,8,Z1,N/A
1777495949235,q5,1,9,Z2,N/A
1777495949237,q3,1,10,Z3,N/A
1777495949239,q4,1,12,Z3,N/A
1777495949241,q4,1,13,Z2,N/A
1777495949242,q2,1,28,Z2,N/A
1777495949244,q2,1,28,Z3,N/A
1777495949245,q4,1,30,Z3,N/A
1777495949246,q4,1,32,Z2,N/A
1777495949247,q1,1,33,Z1,N/A
1777495949248,q5,1,33,Z2,N/A
1777495949249,q3,1,34,Z3,N/A
1777495949250,q1,0,30,Z4,N/A
1777495949252,q4,1,36,Z3,N/A
1777495949253,q4,1,37,Z2,N/A
1777495949253,q1,0,44,Z4,N/A
1777495950212,q3,1,1,Z4,N/A
1777495950212,q1,1,2,Z4,N/A
1777495950212,q1,1,2,Z5,N/A
1777495950213,q4,1,2,Z2,N/A
1777495950213,q5,1,2,Z1,N/A
1777495950214,q3,1,3,Z3,N/A
1777495950214,q1,0,6,Z1,N/A
1777495950215,q3,1,7,Z4,N/A
1777495950215,q1,1,8,Z4,N/A
1777495950216,q1,1,8,Z5,N/A
1777495950217,q4,1,9,Z2,N/A
1777495950217,q5,1,8,Z1,N/A
1777495950218,q3,1,9,Z3,N/A
1777495950219,q4,0,8,Z5,N/A
1777495950219,q1,0,12,Z1,N/A
1777495950220,q4,0,14,Z5,N/A
1777495950221,q2,0,12,Z5,N/A
1777495950224,q4,0,15,Z5,N/A
1777495950225,q2,0,18,Z5,N/A
1777495950227,q4,0,19,Z5,N/A
1777495951211,q4,1,1,Z1,N/A
1777495951213,q4,1,2,Z4,N/A
1777495951214,q4,1,2,Z1,N/A
1777495951215,q1,1,3,Z1,N/A
1777495951215,q2,1,3,Z4,N/A
1777495951215,q2,1,2,Z2,N/A
1777495951216,q1,1,3,Z5,N/A
1777495951217,q2,1,3,Z1,N/A
1777495951217,q4,1,8,Z1,N/A
1777495951218,q4,1,8,Z4,N/A
1777495951219,q4,1,9,Z1,N/A
1777495951219,q1,1,9,Z1,N/A
1777495951220,q2,1,10,Z4,N/A
1777495951220,q2,1,9,Z2,N/A
1777495951221,q1,1,10,Z5,N/A
1777495951221,q4,0,9,Z1,N/A
1777495951221,q2,1,10,Z1,N/A
1777495951222,q1,0,11,Z4,N/A
1777495951222,q4,0,15,Z1,N/A
1777495951223,q1,0,14,Z4,N/A
1777495952228,q1,1,4,Z1,N/A
1777495952230,q2,1,4,Z1,N/A
1777495952232,q3,1,5,Z1,N/A
1777495952234,q5,1,5,Z1,N/A
1777495952236,q4,1,6,Z1,N/A
1777495952238,q1,1,7,Z1,N/A
1777495952240,q2,1,8,Z1,N/A
1777495952242,q2,1,8,Z3,N/A
1777495952244,q1,1,26,Z1,N/A
1777495952246,q2,1,28,Z1,N/A
1777495952247,q3,1,29,Z1,N/A
1777495952248,q5,1,30,Z1,N/A
1777495952250,q2,1,34,Z1,N/A
1777495952252,q4,1,31,Z1,N/A
1777495952253,q1,1,32,Z1,N/A
1777495952254,q4,0,29,Z2,N/A
1777495952255,q1,0,31,Z5,N/A
1777495952256,q2,1,37,Z3,N/A
1777495952256,q4,0,45,Z2,N/A
1777495952257,q1,0,42,Z5,N/A
1777496427919,q2,0,25,Z4,N/A
1777496427921,q3,0,25,Z1,N/A
1777496427922,q4,0,29,Z3,N/A
1777496427924,q2,0,36,Z4,N/A
1777496427925,q2,0,33,Z2,N/A
1777496427926,q2,0,33,Z2,N/A
1777496427927,q3,0,29,Z1,N/A
1777496427933,q1,0,33,Z5,N/A
1777496427935,q1,0,33,Z1,N/A
1777496427936,q1,0,33,Z2,N/A
1777496427938,q2,0,71,Z4,N/A
1777496427939,q3,0,60,Z1,N/A
1777496427943,q4,0,61,Z3,N/A
1777496427944,q2,0,60,Z4,N/A
1777496427945,q2,0,64,Z2,N/A
1777496427946,q2,0,65,Z2,N/A
1777496427947,q3,0,65,Z1,N/A
1777496427948,q1,0,65,Z5,N/A
1777496427949,q1,0,66,Z1,N/A
1777496427950,q1,0,66,Z2,N/A
1777496428905,q1,0,26,Z1,N/A
1777496428908,q3,0,26,Z3,N/A
1777496428911,q1,0,52,Z1,N/A
1777496428912,q3,0,52,Z3,N/A
1777496428915,q5,0,34,Z4,N/A
1777496428918,q5,0,55,Z4,N/A
1777496428919,q1,0,38,Z2,N/A
1777496428923,q3,0,40,Z4,N/A
1777496428924,q1,0,58,Z2,N/A
1777496428927,q3,0,56,Z4,N/A
1777496428929,q4,0,45,Z5,N/A
1777496428930,q2,0,47,Z5,N/A
1777496428934,q4,0,62,Z5,N/A
1777496428937,q2,0,62,Z5,N/A
1777496428939,q1,0,43,Z3,N/A
1777496428942,q1,0,46,Z4,N/A
1777496428947,q1,0,72,Z3,N/A
1777496428949,q1,0,73,Z4,N/A
1777496428950,q5,0,55,Z3,N/A
1777496428956,q5,0,79,Z3,N/A
1777496429914,q1,0,40,Z3,N/A
1777496429930,q3,0,55,Z1,N/A
1777496429936,q1,0,68,Z3,N/A
1777496429939,q5,0,56,Z5,N/A
1777496429948,q3,0,83,Z1,N/A
1777496429953,q4,0,70,Z4,N/A
1777496429956,q1,0,72,Z2,N/A
1777496429961,q5,0,94,Z5,N/A
1777496429977,q4,0,106,Z4,N/A
1777496429985,q2,0,97,Z3,N/A
1777496429987,q2,0,89,Z1,N/A
1777496429990,q5,0,89,Z5,N/A
1777496429992,q1,0,115,Z2,N/A
1777496429994,q2,0,126,Z3,N/A
1777496429997,q2,0,129,Z1,N/A
1777496429998,q4,0,104,Z3,N/A
1777496429999,q5,0,132,Z5,N/A
1777496430002,q4,0,109,Z5,N/A
1777496430003,q4,0,134,Z3,N/A
1777496430005,q4,0,136,Z5,N/A
1777496430868,q5,1,3,Z4,N/A
1777496430869,q1,1,3,Z3,N/A
1777496430870,q3,0,6,Z3,N/A
1777496430872,q5,1,11,Z4,N/A
1777496430874,q3,0,10,Z2,N/A
1777496430874,q1,1,13,Z3,N/A
1777496430875,q3,0,16,Z3,N/A
1777496430876,q2,0,13,Z3,N/A
1777496430877,q3,0,17,Z2,N/A
1777496430878,q3,0,13,Z5,N/A
1777496430880,q2,0,19,Z3,N/A
1777496430880,q3,0,20,Z5,N/A
1777496430881,q1,0,17,Z4,N/A
1777496430884,q1,0,24,Z4,N/A
1777496430885,q4,0,21,Z1,N/A
1777496430888,q4,0,27,Z1,N/A
1777496430889,q5,0,25,Z2,N/A
1777496430891,q2,0,27,Z2,N/A
1777496430892,q5,0,29,Z2,N/A
1777496430893,q2,0,32,Z2,N/A
1777496431870,q5,1,3,Z3,N/A
1777496431871,q1,0,9,Z4,N/A
1777496431873,q5,1,13,Z3,N/A
1777496431874,q1,0,15,Z4,N/A
1777496431875,q2,0,11,Z3,N/A
1777496431877,q3,0,14,Z4,N/A
1777496431878,q2,0,17,Z3,N/A
1777496431880,q3,0,20,Z4,N/A
1777496431881,q3,0,17,Z3,N/A
1777496431883,q3,0,23,Z3,N/A
1777496431886,q4,0,22,Z3,N/A
1777496431888,q4,0,27,Z3,N/A
1777496431889,q1,0,24,Z3,N/A
1777496431892,q1,0,31,Z3,N/A
1777496431893,q4,0,28,Z1,N/A
1777496431895,q4,0,34,Z1,N/A
1777496431896,q4,0,31,Z4,N/A
1777496431899,q1,0,34,Z4,N/A
1777496431899,q4,0,38,Z4,N/A
1777496431902,q1,0,40,Z4,N/A
1777496432867,q5,1,1,Z4,N/A
1777496432869,q1,1,2,Z5,N/A
1777496432871,q5,1,11,Z4,N/A
1777496432875,q5,1,3,Z2,N/A
1777496432878,q1,1,15,Z5,N/A
1777496432879,q5,1,16,Z2,N/A
1777496432880,q3,0,14,Z2,N/A
1777496432881,q2,0,15,Z2,N/A
1777496432882,q2,0,16,Z1,N/A
1777496432884,q3,0,22,Z2,N/A
1777496432885,q2,0,24,Z2,N/A
1777496432885,q4,0,20,Z4,N/A
1777496432886,q2,0,25,Z1,N/A
1777496432888,q3,0,23,Z5,N/A
1777496432889,q4,0,26,Z4,N/A
1777496432891,q3,0,29,Z5,N/A
1777496432893,q3,0,27,Z3,N/A
1777496432895,q1,0,26,Z1,N/A
1777496432898,q3,0,35,Z3,N/A
1777496432898,q1,0,35,Z1,N/A
1777496433884,q1,1,5,Z1,N/A
1777496433887,q5,1,6,Z4,N/A
1777496433893,q1,1,30,Z1,N/A
1777496433895,q4,1,6,Z5,N/A
1777496433902,q5,1,37,Z4,N/A
1777496433907,q4,1,36,Z5,N/A
1777496433910,q1,0,33,Z4,N/A
1777496433913,q4,0,36,Z3,N/A
1777496433916,q2,0,37,Z1,N/A
1777496433925,q1,0,63,Z4,N/A
1777496433931,q4,0,63,Z3,N/A
1777496433934,q2,0,65,Z1,N/A
1777496433937,q4,0,55,Z4,N/A
1777496433940,q2,0,40,Z2,N/A
1777496433943,q3,0,52,Z2,N/A
1777496433950,q4,0,79,Z4,N/A
